match_id,competition_id,season_id,home_team,away_team,home_xg_for_avg,home_xg_against_avg,home_goals_for_avg,home_goals_against_avg,home_shot_accuracy_pct,home_possession_pct,home_progressive_passes_pct,home_confederation,away_xg_for_avg,away_xg_against_avg,away_goals_for_avg,away_goals_against_avg,away_shot_accuracy_pct,away_possession_pct,away_progressive_passes_pct,away_confederation,h2h_home_wins,h2h_draws,h2h_away_wins,is_neutral,home_goals,away_goals
7547,43,3,Denmark,Australia,1.41157243495625,1.48920368585625,1.0625,0.9375,35.82016119845067,52.54057307705169,21.547604748165156,0,0.6979120321166667,1.3898887032666665,0.8333333333333334,1.6666666666666667,28.287037037037038,42.52906111954318,26.874166320460876,4,0,0,1,1,1,1
7546,43,3,France,Peru,1.9221808560913047,1.521340438673913,1.7391304347826086,1.0,35.02343057035425,50.7725984353579,20.35825707729761,0,0.73661804002,1.3580852354000001,0.4,0.8,45.23342670401494,41.75425425762457,26.875274716436564,1,0,0,0,1,1,0
7549,43,3,Nigeria,Iceland,1.7488554771,1.2664251402666666,1.0,0.8888888888888888,27.716708243024033,42.630261952922325,28.387919377372285,3,1.5824056979999999,1.37722352285,1.0,1.5,28.758169934640524,30.09124666032695,30.446754431699684,0,0,0,0,1,2,0
7548,43,3,Brazil,Costa Rica,2.487475634569231,1.087250849623077,1.4615384615384615,0.6153846153846154,40.893744610737265,56.86299617459887,19.968362577591428,1,0.4850537439625,2.1284226442125,0.875,2.25,33.66071428571429,35.33446259368882,25.3852688858097,2,0,1,0,1,2,0
7550,43,3,Serbia,Switzerland,1.00830811175,1.4970072292625,0.875,1.5,19.46969696969697,49.54179446897474,21.08315533498364,0,1.7885889058411764,2.0574720396411763,1.411764705882353,1.5294117647058822,35.80682815337547,49.50652238133434,22.06089243617403,0,0,0,1,1,1,2
7551,43,3,Germany,Sweden,2.00533183695,1.0107163258785712,1.6428571428571428,1.3571428571428572,34.10918961514208,62.724216516790314,20.18676872020595,0,1.362973778,1.1002815186500001,1.25,0.75,26.380390442890445,37.62314808996274,27.376141941255643,0,0,0,0,1,2,1
7553,43,3,South Korea,Mexico,0.9655995654000001,1.7590835901666668,1.1666666666666667,1.5,32.53968253968254,44.054989435963485,24.075718591217186,4,1.189163506188889,1.4333397518000002,0.4444444444444444,1.0,27.412834079500744,54.716777328213716,22.871956378985672,2,0,0,0,1,1,2
7552,43,3,Belgium,Tunisia,1.1715882788499998,1.1546977746055556,1.2777777777777777,0.6111111111111112,34.61863028039499,54.45027158634886,19.464714007585375,0,1.078373346325,1.0870111973249998,0.625,0.75,28.055694305694303,49.38895437370377,24.646120858213244,3,0,0,0,1,5,2
7555,43,3,Poland,Colombia,1.1562087456083332,1.504908322583333,1.0,1.5833333333333333,27.950336700336702,43.94478279656056,22.873145081363884,0,1.6879583957333333,1.3988064209777777,1.6666666666666667,0.6666666666666666,39.12827263704456,52.56471944911955,23.13997328995824,1,0,0,0,1,0,3
7556,43,3,Japan,Senegal,1.6126633578142855,1.796899902642857,1.2857142857142858,1.2857142857142858,36.70461191469594,42.93883153544588,21.14991691681427,4,1.51933565208,1.2281041381000002,1.6,1.1,31.418803418803417,46.76772584762278,25.344511611201987,3,0,0,0,1,2,2
